Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Latitude;Longitude
380000;600;70;2;2;1;1;0;0;0;0;Jabaquara;-23.642081;-46.643384999999995
120000;0;45;2;2;1;1;0;0;0;0;Cidade Tiradentes;-23.599816;-46.402395
1000000;1400;140;3;4;1;2;1;0;1;0;Perdizes;-23.53272;-46.67491
4224000;0;300;2;3;2;2;0;0;0;0;Consolação;-23.5627107;-46.668325
670000;760;62;2;2;1;1;0;0;0;0;Pinheiros;-23.555549;-46.6754
310000;359;47;1;1;0;0;0;0;0;0;República;-23.542109600000003;-46.6412049
285000;300;65;2;1;0;1;0;0;0;0;Sapopemba;-23.596531600000002;-46.52607879999999
742000;0;152;3;4;1;2;0;0;0;0;José Bonifácio;-23.500442;-46.454774
316350;384;61;2;2;1;1;1;0;1;0;Sacomã;-23.614067000000002;-46.597784000000004
321600;300;60;3;2;1;1;0;0;1;0;São Lucas;-23.608698999999998;-46.5235761
226000;280;48;2;2;1;1;0;0;0;0;Vila Curuçá;-23.504792000000002;-46.427597999999996
4999070;4000;286;4;7;4;4;1;0;1;0;Alto de Pinheiros;-23.559196;-46.699355
240000;350;56;2;1;0;1;0;0;0;0;Cangaíba;-23.511223100000002;-46.529652500000005
1400000;0;128;2;2;1;3;0;0;1;0;Alto de Pinheiros;-23.5388794;-46.7133774
729315;0;83;3;2;1;2;1;0;1;0;Santo Amaro;-23.644468;-46.721334000000006
320000;705;64;3;2;1;1;0;0;1;0;Campo Grande;-23.677286399999996;-46.6836875
1700000;0;266;4;5;4;4;1;0;0;0;Anhanguera;-23.670116;-46.696669
313967;0;58;3;2;1;1;0;0;1;0;Parque do Carmo;-23.605906;-46.469521
738000;470;88;3;3;1;2;1;0;1;0;Santo Amaro;-23.645053;-46.702752000000004
370000;0;51;2;2;1;1;0;0;1;0;Brás;-23.542363;-46.6255816
460000;745;42;1;1;0;1;1;1;1;0;Liberdade;-23.565392000000003;-46.64161
240000;238;58;2;1;0;1;0;0;0;0;Capão Redondo;-23.673167899999996;-46.772166799999994
236500;310;48;2;1;0;1;0;1;1;0;Jaçanã;-23.4830921;-46.5657512
365000;474;60;3;2;1;1;1;0;1;0;Ponte Rasa;-23.503535999999997;-46.480042
520000;580;81;3;2;1;2;1;0;1;0;Vila Formosa;-23.561764;-46.539644
215000;500;40;1;1;0;1;0;0;1;0;Cangaíba;-23.5108174;-46.5357389
395000;65;64;2;1;0;1;0;0;0;0;Cidade Ademar;-23.662795000000003;-46.66443710000001
500000;350;89;3;1;0;1;0;0;0;0;Casa Verde;-23.5064322;-46.6400552
300000;340;51;2;2;1;1;0;0;1;0;Sé;;
292000;300;59;3;2;1;1;0;0;1;0;Jaçanã;-23.4830997;-46.56576810000001
1120000;842;150;3;2;1;1;0;0;1;0;Belém;-23.5399657;-46.5920902
185000;125;48;2;1;0;1;0;0;0;0;Artur Alvim;;
320000;800;70;3;2;1;1;0;0;0;0;Casa Verde;-23.5053909;-46.62278320000001
1300000;1500;114;3;2;1;3;0;0;0;0;Alto de Pinheiros;-23.5372388;-46.714510100000005
1190000;1223;238;4;7;4;4;1;1;1;0;Morumbi;-23.62087;-46.740237
1290000;480;83;1;2;1;2;1;0;1;0;Brooklin;-23.613912;-46.683358
5850000;3746;286;4;5;4;4;0;0;1;0;Alto de Pinheiros;-23.559196;-46.699355
240000;350;58;2;2;1;1;1;0;0;0;Jardim São Luis;-23.656047;-46.742762
500000;0;66;2;2;1;1;0;0;0;0;Cursino;-23.609289999999998;-46.613869
240000;0;50;2;2;1;1;1;0;0;1;São Miguel;-23.505470000000003;-46.470504999999996
189998;330;35;1;2;1;1;0;0;0;0;República;-23.545229;-46.644152000000005
610000;400;69;2;2;1;2;1;0;1;0;Bom Retiro;-23.5208652;-46.6445645
377800;0;63;3;2;1;1;0;0;1;0;Vila Maria;-23.518056;-46.583873
310000;390;54;2;2;1;1;0;0;1;0;Jaçanã;;
199000;1;45;2;2;1;1;1;0;1;0;Santo Amaro;-23.65154;-46.712792
330000;450;62;3;2;1;1;1;0;1;0;Pari;-23.525212;-46.602866999999996
470000;850;65;2;2;1;1;1;0;0;0;Pinheiros;-23.563270000000003;-46.675678000000005
325000;642;50;1;2;1;1;1;0;0;0;Bela Vista;-23.559193;-46.648901
300000;490;38;1;1;0;0;0;0;0;0;Sé;-23.548720499999998;-46.638233299999996
2990000;1860;189;4;4;3;4;0;0;1;0;Moema;-23.6083351;-46.6589169
850000;1250;182;3;4;3;2;1;0;1;0;Cidade Dutra;-23.7142218;-46.7046755
322000;380;55;2;2;1;1;1;0;1;0;Brás;-23.535721;-46.595133000000004
283454;0;45;2;1;0;1;0;0;0;0;Jaçanã;-23.4777783;-46.5734555
5814000;0;285;4;6;4;4;1;0;1;0;Alto de Pinheiros;-23.559196;-46.699355
455000;460;57;2;2;1;1;1;1;1;0;Jaraguá;-23.524606;-46.647326
195000;650;48;1;2;1;1;0;0;1;0;Ponte Rasa;-23.510316;-46.500444
362677;0;45;2;2;1;1;1;0;1;0;Vila Maria;-23.516304;-46.590937
345000;493;48;2;1;0;0;0;0;0;0;Bela Vista;;
235000;350;35;1;1;0;1;0;0;0;0;Bela Vista;-23.5589693;-46.6484946
400000;506;66;2;1;0;0;0;1;0;0;Bela Vista;-23.5583194;-46.6539359
210000;0;57;3;2;1;1;0;0;0;0;Itaim Paulista;-23.512489000000002;-46.393822
599000;400;75;3;2;1;1;0;1;1;0;Pari;-23.525459100000003;-46.6068539
319900;480;60;2;2;1;1;1;0;1;0;Penha;-23.523160999999998;-46.523827000000004
1170000;1200;133;3;5;3;2;0;0;0;0;Ipiranga;-23.591513100000004;-46.60297
990000;763;124;3;2;1;2;1;1;1;0;Vila Formosa;-23.566717;-46.558228
179900;280;44;2;1;0;1;0;0;0;0;Aricanduva;-23.5242893;-46.493403
470000;350;82;2;2;1;1;0;0;0;0;Lapa;-23.524328;-46.709348999999996
430000;0;67;2;2;1;1;0;0;1;0;Mandaqui;-23.465927;-46.6367985
157900;0;41;2;1;0;1;1;0;0;1;Jabaquara;-23.659813;-46.665408
169000;0;37;1;2;1;1;0;0;0;0;Artur Alvim;-23.536617;-46.489340000000006
199000;280;47;2;1;0;1;0;0;1;0;Parque do Carmo;-23.5875451;-46.4844534
650000;1008;98;3;2;1;1;0;0;0;0;Perdizes;-23.533614;-46.685849
414000;300;64;2;2;1;1;0;0;0;0;Santana;-23.501745;-46.643245
670400;580;95;3;3;2;2;1;0;1;0;Raposo Tavares;-23.585913;-46.764757
187000;0;40;2;1;0;0;1;0;1;1;Parque do Carmo;-23.5524486;-46.447871500000005
800000;950;118;3;2;1;3;0;0;1;0;Mandaqui;;
388000;592;112;2;2;1;1;1;0;1;0;Freguesia do Ó;-23.484405;-46.700720000000004
280000;260;62;2;1;0;1;0;0;0;0;Cidade Dutra;-23.7354841;-46.6981655
645000;1050;90;3;2;1;2;0;0;1;0;Casa Verde;-23.5077799;-46.6621035
450000;550;61;3;2;1;1;0;1;1;0;Bom Retiro;-23.5216531;-46.6419693
425000;700;40;1;1;0;1;0;0;0;0;Moema;-23.609194;-46.662681799999994
294850;350;44;1;2;1;0;0;0;1;0;Consolação;;
729000;0;97;3;2;1;2;1;1;1;0;Vila Guilherme;-23.500909;-46.611702
570140;0;54;2;2;1;1;0;0;1;0;Brooklin;-23.623669;-46.688265
570000;450;65;2;2;1;2;0;1;1;0;Pari;-23.5261793;-46.6092824
210000;250;46;2;1;0;1;0;0;0;0;Campo Limpo;-23.624015;-46.7575429
1740000;3600;170;3;4;2;2;1;1;1;0;Moema;-23.601796;-46.668952000000004
270000;370;54;2;1;0;1;0;0;0;0;Vila Formosa;-23.577464300000003;-46.5253036
1450000;2350;170;4;3;2;2;0;0;1;0;Perdizes;-23.534792899999996;-46.6711947
1260545;1500;105;3;4;3;2;1;0;0;0;Brooklin;-23.6251021;-46.693076700000006
180000;0;50;2;2;1;1;0;0;0;0;Raposo Tavares;-23.599358;-46.774652
441000;450;70;2;2;1;2;1;0;1;0;Mooca;-23.560845999999998;-46.604265999999996
360000;700;75;3;3;1;2;1;0;1;0;Morumbi;-23.620738;-46.742304
541600;520;69;2;2;1;1;1;0;1;0;Sé;-23.598672;-46.604628000000005
380657;280;59;2;2;1;1;0;0;1;0;Cambuci;;
476000;550;50;1;1;0;1;0;0;1;0;República;-23.4855794;-46.7087635
330001;460;45;1;1;0;0;0;0;0;0;República;-23.5418713;-46.6460259
1100000;1099;183;3;4;3;3;1;0;1;0;Rio Pequeno;-23.580382999999998;-46.771732
810000;0;110;3;4;3;2;0;0;1;0;Mooca;-23.564401;-46.586915999999995
320000;380;65;3;2;1;1;1;0;1;0;Cidade Ademar;-23.668748;-46.673438
285000;430;48;2;2;1;1;1;0;1;0;Socorro;-23.690658;-46.703846
1050000;0;122;3;2;1;2;0;0;1;0;Mandaqui;-23.4834042;-46.6418174
230000;390;49;2;1;0;1;0;0;1;0;Parque do Carmo;-23.555985500000002;-46.4474511
896000;600;130;3;2;1;4;0;0;0;0;Vila Formosa;-23.564282100000003;-46.557649299999994
249000;390;60;2;1;0;1;0;0;1;0;Jaçanã;-23.476195899999997;-46.5687873
1400000;1575;108;2;2;1;2;0;0;1;0;Brooklin;;
881000;800;74;1;2;1;1;0;0;1;0;Santo Amaro;-23.633192;-46.691038
280000;400;51;2;2;1;1;0;0;1;0;São Lucas;-23.604294;-46.518325
448500;520;75;3;2;1;2;1;0;1;0;Freguesia do Ó;-23.505254;-46.699886
325000;359;64;3;2;1;1;1;0;0;0;Campo Grande;-23.670189;-46.688609
209900;0;34;1;1;0;0;0;0;0;0;Liberdade;-23.5592698;-46.6237434
382900;421;59;3;2;1;1;1;0;1;0;Vila Maria;-23.516304;-46.590937
320000;250;50;2;2;1;1;0;0;0;0;Ponte Rasa;-23.512746;-46.477783
230000;250;46;2;2;1;1;0;0;1;0;Cachoeirinha;-23.466564;-46.669121999999994
3400000;4200;255;4;6;4;4;1;0;1;0;Perdizes;-23.533583;-46.663631
280000;200;50;2;2;1;1;0;0;0;0;Cambuci;-23.561787399999996;-46.628506099999996
350000;0;74;3;2;1;1;0;0;0;0;Jaçanã;-23.460123;-46.58396
212530;272;34;2;1;0;0;0;0;0;0;Barra Funda;-23.526993700000002;-46.6495763
380000;0;71;3;2;1;1;0;0;1;0;Santo Amaro;-23.646626;-46.712885
660000;400;67;2;2;1;1;0;1;1;0;Tatuapé;-23.533716000000002;-46.567648
697000;0;93;3;3;2;2;1;0;1;1;Sacomã;-23.603607;-46.606767
260000;495;50;2;2;1;1;1;0;1;0;Butantã;-23.599135;-46.751457
210000;200;40;2;2;1;1;1;0;1;0;Jardim Helena;-23.537306;-46.427671000000004
475000;570;58;2;2;1;1;1;0;1;0;Jaraguá;-23.524606;-46.647326
380000;0;63;2;2;1;1;0;0;1;0;Brás;-23.5400891;-46.6246092
264000;0;35;1;2;1;1;1;0;0;0;Cambuci;-23.561787;-46.628506
760000;700;98;3;2;1;2;1;1;1;0;Vila Formosa;-23.566717999999998;-46.558229
320000;600;37;1;2;1;1;1;0;1;0;Bela Vista;-23.552673000000002;-46.639528999999996
810000;1530;122;3;4;3;2;0;0;0;0;Tatuapé;-23.558576600000002;-46.5605403
268000;417;55;2;2;1;1;1;0;0;0;Cangaíba;-23.517545000000002;-46.529912
315000;350;56;2;1;0;1;0;0;0;0;Vila Formosa;-23.5643345;-46.5178678
3200000;3800;210;4;3;2;3;0;1;1;0;Jardim Paulista;;
380000;0;44;1;1;0;1;0;0;0;0;Sé;-23.5525602;-46.6286044
500000;530;100;3;1;0;0;1;0;0;0;Bom Retiro;-23.5296305;-46.639703000000004
238000;435;38;1;2;1;1;1;0;1;0;Vila Andrade;-23.627376;-46.743767999999996
260000;390;50;2;2;1;1;1;1;0;0;Vila Jacuí;-23.499982;-46.454876
240000;0;57;2;1;0;1;0;0;0;0;Cangaíba;-23.4961135;-46.5107029
400000;600;52;2;2;1;1;0;0;1;0;Santana;-23.496317;-46.610985
220000;300;30;1;2;1;1;0;0;0;0;Brás;-23.5477377;-46.6234221
3800000;4100;230;4;5;4;4;1;0;1;0;Moema;;
1290000;1100;162;3;2;1;2;1;0;1;0;Barra Funda;;
196900;0;40;2;1;0;1;0;0;0;0;São Mateus;-23.611443100000002;-46.459974100000004
240000;0;44;2;2;1;1;1;0;1;0;Sapopemba;-23.585253;-46.533766
570000;620;82;3;2;1;1;1;0;1;0;Santo Amaro;-23.654749;-46.713364
1250000;0;142;3;2;1;2;0;0;0;0;Moema;-23.6065409;-46.667026799999995
900000;1150;140;3;2;1;2;0;1;0;0;Perdizes;-23.5338729;-46.67347720000001
300344;288;36;1;1;0;0;0;0;1;0;República;-23.543726100000004;-46.6452768
550000;0;83;3;2;1;1;0;0;0;0;Tatuapé;-23.5539289;-46.57219979999999
220000;320;34;1;1;0;0;0;1;0;0;Sé;-23.552656600000002;-46.629622
583700;590;112;2;2;1;1;1;0;1;0;Tatuapé;-23.534395999999997;-46.580396
449000;0;67;3;2;1;1;1;1;1;0;Vila Guilherme;-23.509977;-46.603326
189000;220;37;2;2;1;1;1;0;1;0;Liberdade;-23.554289;-46.630815999999996
760000;1450;113;2;1;0;1;0;0;0;0;Pinheiros;-23.5656642;-46.6868951
510000;680;84;3;2;1;2;0;0;0;0;Mandaqui;-23.470722600000002;-46.6302437
240000;300;48;2;2;1;1;0;0;0;0;Parque do Carmo;-23.567996;-46.480708
208500;260;51;2;1;0;1;0;0;0;0;Vila Curuçá;-23.517640300000004;-46.428927200000004
320000;680;35;1;1;0;1;0;0;0;0;Bela Vista;-23.5549329;-46.6514078
430000;611;42;1;1;0;1;0;0;1;0;Bela Vista;-23.5541384;-46.6525913
225000;300;52;2;2;1;1;0;0;0;0;São Miguel;-23.509151;-46.448719
1070000;0;185;3;4;3;3;0;0;1;0;Vila Prudente;-23.5858978;-46.572676799999996
330000;420;50;2;2;1;1;1;0;1;0;Socorro;-23.674536;-46.715107
1280000;1340;140;4;2;1;2;0;0;1;0;Brooklin;-23.6115504;-46.678531799999995
320000;388;49;2;2;1;1;1;0;1;0;Ipiranga;-23.570971;-46.606770000000004
425000;720;64;3;2;1;2;1;0;1;0;Anhanguera;-23.660743;-46.686147999999996
208000;0;48;2;1;0;1;0;0;0;0;Artur Alvim;-23.5501867;-46.4803588
1900000;0;200;3;4;3;2;0;0;0;0;Consolação;-23.548435;-46.656898
199900;220;45;2;2;1;1;1;0;1;0;Parque do Carmo;-23.593369;-46.469454999999996
160000;220;55;3;1;0;1;0;0;0;0;Cidade Líder;-23.5677951;-46.479346899999996
660000;720;85;3;2;1;2;1;0;1;0;Mooca;-23.563142000000003;-46.584295000000004
255000;300;48;2;2;1;1;1;0;1;0;Brasilândia;-23.462147;-46.702793
580000;570;84;3;2;1;2;0;0;1;0;Casa Verde;-23.5083155;-46.6595751
690000;0;140;3;1;0;0;0;0;0;0;Bom Retiro;-23.5255246;-46.64731679999999
200000;250;43;2;1;0;1;0;0;1;0;São Mateus;-23.611316100000003;-46.459854
225000;397;51;2;2;1;1;1;1;1;0;Tremembé;-23.420132000000002;-46.580534
349000;750;69;2;2;1;1;0;0;1;0;Anhanguera;-23.660846;-46.686396
310000;411;70;2;2;1;2;1;0;0;0;Cidade Ademar;-23.668236;-46.660584
400000;450;60;2;2;1;1;0;0;0;0;Santa Cecília;-23.533369;-46.647332
180000;0;49;2;2;1;1;0;0;0;0;São Miguel;-23.495651000000002;-46.46049
170000;150;48;2;1;0;0;0;0;0;0;Artur Alvim;;
560000;392;35;1;2;1;1;1;0;1;0;Pinheiros;-23.568745;-46.700223
394000;0;57;2;1;0;1;0;0;1;0;Brás;-23.5494259;-46.616415
380000;450;90;2;1;0;1;0;0;0;0;Brás;-23.5364682;-46.610802
320000;0;52;2;1;0;1;0;0;0;0;Água Rasa;-23.5743038;-46.5528495
460000;751;55;1;1;0;1;0;0;0;0;Moema;-23.612408;-46.662485100000005
3850000;0;200;2;4;2;3;0;0;1;0;Itaim Bibi;-23.583169;-46.686281
692000;540;60;2;2;1;1;1;0;1;0;Campo Belo;-23.62642;-46.664728000000004
345000;500;64;1;2;1;1;0;0;0;0;Casa Verde;-23.5066076;-46.666264
950000;740;134;4;5;2;2;1;0;1;0;Lapa;-23.515726;-46.713367
580000;650;68;2;2;1;1;1;0;1;0;Barra Funda;-23.533105;-46.653991999999995
179000;90;40;2;2;1;1;1;0;0;0;Artur Alvim;-23.537636;-46.482354
424000;500;50;1;1;0;1;0;0;1;0;Santa Cecília;-23.531177;-46.6515444
320000;0;56;2;2;0;1;0;0;1;0;Vila Maria;;
255000;0;64;2;2;1;1;0;0;0;0;Ermelino Matarazzo;-23.501058999999998;-46.475491
220000;100;45;2;1;0;1;0;0;0;0;Jaçanã;-23.462734100000002;-46.5759593
321000;0;51;2;2;1;2;1;0;1;0;Mandaqui;-23.475941;-46.625318
195000;260;47;2;2;1;1;1;0;1;0;São Mateus;-23.594770999999998;-46.44508
315000;300;67;3;2;1;1;0;0;1;0;Jaçanã;-23.4686195;-46.5756279
795000;0;105;3;4;3;2;0;0;1;0;Vila Formosa;-23.5618556;-46.538297
1220000;1100;94;2;2;1;1;0;0;0;0;Santa Cecília;-23.537152;-46.6627421
637000;0;48;1;2;1;1;1;0;1;0;Sé;-23.5496911;-46.6437583
2450000;1800;162;2;5;2;3;1;1;1;0;Brooklin;-23.612108;-46.681819
466000;750;73;2;2;1;1;1;0;1;0;Pedreira;-23.68727;-46.688981
195000;253;45;2;2;1;1;0;0;0;0;Capão Redondo;-23.681365;-46.792271
280000;0;51;2;2;1;1;0;0;0;0;Pedreira;-23.693656;-46.674281
280000;380;48;2;2;1;1;1;1;1;0;Vila Guilherme;-23.519776999999998;-46.606558
3910000;2144;220;3;4;3;4;1;0;1;0;Alto de Pinheiros;-23.553929;-46.714271999999994
400000;725;118;3;1;0;0;1;0;0;0;Bom Retiro;-23.524476899999996;-46.6404328
225000;227;47;2;2;1;1;1;0;0;0;Cangaíba;-23.503375;-46.510865
350000;500;50;2;2;1;2;1;0;1;0;Tucuruvi;-23.483522;-46.610689
570000;500;75;3;2;1;2;0;1;1;0;Água Rasa;-23.56984;-46.570782
665000;790;82;3;2;1;2;0;1;0;0;Campo Grande;-23.6697617;-46.6899253
199900;245;48;2;1;0;1;0;0;1;0;Parque do Carmo;-23.6034164;-46.469626500000004
315000;0;53;2;2;1;1;0;0;1;0;Liberdade;-23.553501;-46.628189
750000;700;97;3;2;1;2;1;0;1;0;Bom Retiro;-23.521619;-46.647701700000006
680000;703;95;3;3;1;2;1;0;1;0;Tucuruvi;-23.484569;-46.614952
275000;500;58;2;1;0;1;0;0;0;0;Casa Verde;-23.4935819;-46.668017799999994
371000;390;44;2;1;0;0;0;0;0;0;Liberdade;-23.5592698;-46.6237434
430000;0;38;1;1;0;1;0;0;0;0;Liberdade;-23.566803399999998;-46.636036
240000;310;50;2;2;1;1;0;0;0;0;Grajaú;-23.752794;-46.703041999999996
780000;1033;95;3;2;1;2;0;0;1;0;Perdizes;-23.538131699999997;-46.6861724
488400;480;72;3;2;1;1;1;0;1;0;Brás;-23.545395000000003;-46.616792
175000;0;57;3;2;1;1;0;0;0;0;José Bonifácio;-23.563322;-46.369118
170000;150;48;2;1;0;1;0;0;0;0;Artur Alvim;;
1450000;0;266;4;6;4;4;0;0;0;0;Anhanguera;-23.671364;-46.698671000000004
821000;680;68;2;2;1;1;1;0;1;1;Pinheiros;-23.567887;-46.687832
680000;944;108;3;2;1;2;0;0;1;0;Vila Andrade;-23.629992;-46.732579
1500000;1500;143;3;4;3;4;1;1;1;0;Santana;-23.498819;-46.629282
330000;400;74;2;2;1;2;1;0;1;0;Medeiros;;
660000;750;85;3;3;2;1;1;1;1;0;Mooca;-23.563692;-46.584346999999994
398990;390;63;2;2;1;1;1;0;1;0;Saúde;-23.619823;-46.607539
448500;504;56;2;2;1;1;1;0;1;0;Lapa;-23.520844;-46.705515000000005
490000;450;78;2;2;1;1;1;0;0;0;República;-23.545167000000003;-46.64451939999999
800000;660;76;3;2;1;2;0;1;1;0;Vila Leopoldina;-23.529032;-46.739764
371000;293;60;2;2;1;1;0;0;0;0;Jardim Ângela;-23.604702;-46.524813
1850000;1400;154;3;5;3;3;1;0;1;0;Campo Belo;-23.628099;-46.673906
300000;180;34;2;2;1;1;1;0;0;0;Barra Funda;-23.527064000000003;-46.649710999999996
338000;380;37;1;2;1;1;1;0;1;0;Bela Vista;-23.552675;-46.639531
91945;0;42;2;1;0;0;0;0;0;0;Cidade Tiradentes;-23.5931557;-46.400465399999995
410000;390;75;2;2;1;2;0;0;0;0;São Lucas;-23.593595;-46.54405
350000;350;42;1;2;1;1;1;0;0;0;Jardim Paulista;-23.557156;-46.655278
210000;360;50;2;1;0;1;0;0;0;0;Ponte Rasa;-23.510047699999998;-46.5002304
280000;0;47;2;2;1;1;1;1;1;0;Sé;-23.472214;-46.652741999999996
1360000;2115;120;2;3;2;2;1;0;1;0;Moema;-23.606598;-46.669783
280000;475;50;2;1;0;1;0;0;0;0;Mandaqui;;
240000;0;52;2;2;1;1;0;0;0;0;Jardim São Luis;-23.654954;-46.742633000000005
760000;850;152;3;4;1;2;1;1;1;0;Vila Jacuí;-23.501853;-46.451085
1158128;0;151;1;2;1;2;0;0;0;0;Tremembé;-23.488097;-46.622695
252000;0;61;3;2;0;2;1;0;1;1;São Mateus;-23.639954;-46.508949
195000;0;48;2;2;1;1;0;0;0;0;Artur Alvim;-23.546395;-46.481122
420000;0;120;3;3;2;1;0;0;0;0;Cambuci;-23.569921;-46.625260299999994
239000;520;60;2;2;1;1;1;1;0;0;Penha;-23.499806;-46.522778
455000;480;70;3;2;1;1;0;0;1;0;Limão;-23.506014999999998;-46.672883
179000;0;40;2;2;1;1;1;0;1;0;Brasilândia;-23.472253;-46.674879
166797;0;39;2;2;1;1;0;0;0;0;José Bonifácio;-23.527272;-46.458054
650000;650;82;3;3;1;2;1;0;1;0;Tatuapé;-23.548011;-46.557807000000004
730000;1350;180;4;5;3;2;0;0;1;0;Cidade Dutra;-23.714221;-46.704675
179000;0;40;2;2;1;1;1;0;0;0;Artur Alvim;-23.537636;-46.482354
1850000;2920;205;3;4;3;3;1;0;1;0;Campo Belo;-23.6208217;-46.676881
98000;235;53;2;2;1;1;0;0;0;0;Jardim Helena;-23.479604000000002;-46.379402
395000;490;64;2;2;1;1;1;1;1;0;Carrão;-23.5544692;-46.5453318
190000;0;52;2;2;1;1;0;0;0;0;Lajeado;-23.513011;-46.436953
190000;0;37;2;1;0;1;0;0;1;0;São Mateus;-23.611219600000002;-46.4595723
550000;0;180;3;4;1;2;0;0;0;0;Capão Redondo;-23.64047;-46.752054
520000;1450;112;3;3;1;2;1;0;1;0;Vila Matilde;-23.539095;-46.524103000000004
560000;643;61;2;1;0;1;1;0;1;0;Bela Vista;-23.555752;-46.648523499999996
635000;920;98;3;2;1;2;0;0;1;0;Mooca;-23.556851;-46.60435
280000;602;50;1;1;0;0;0;0;0;0;Liberdade;-23.560544500000002;-46.633830100000004
259000;430;52;2;2;1;1;1;0;1;0;Vila Curuçá;-23.503215;-46.425923
200000;80;57;2;2;1;1;0;0;0;0;Grajaú;-23.75364;-46.684453999999995
795000;810;69;2;2;1;1;0;1;1;0;Santo Amaro;-23.633192;-46.691038
720000;700;100;3;3;1;2;1;0;1;0;Barra Funda;;
1225000;0;153;2;3;2;2;0;0;1;0;Tremembé;-23.452353;-46.624153
900000;800;120;3;3;2;3;0;1;1;0;Mooca;-23.565535399999998;-46.6018887
240000;0;47;1;1;0;1;0;0;1;0;Ermelino Matarazzo;;
1180000;0;125;3;4;3;2;1;0;1;1;Brooklin;-23.624773;-46.689663
190000;480;48;2;2;1;1;0;0;0;0;Brasilândia;-23.471736;-46.689582
1700000;1500;124;4;4;3;2;0;0;1;0;Moema;-23.600827399999996;-46.672548799999994
1550000;1100;110;2;2;1;2;0;1;1;0;Pinheiros;-23.5610411;-46.6854455
240000;50;45;2;1;0;0;0;0;0;0;Casa Verde;-23.4984938;-46.6578534
800000;2580;160;3;5;3;3;1;0;1;0;Morumbi;-23.612256;-46.737707
540000;534;88;2;3;2;2;1;1;1;0;Medeiros;;
350000;580;58;2;2;1;1;1;0;1;0;Liberdade;-23.557895000000002;-46.631205
518000;600;63;2;2;1;1;0;0;1;0;Barra Funda;-23.5278521;-46.6560525
1350000;1500;160;4;5;1;2;0;0;1;0;Barra Funda;-23.521064000000003;-46.660971999999994
399000;10;61;2;2;1;1;1;0;1;0;Vila Matilde;-23.532272;-46.52405
270000;250;35;1;2;1;1;0;0;1;0;Mooca;-23.5560586;-46.6194463
397000;581;69;2;2;1;2;1;0;1;0;Morumbi;-23.626687;-46.743116
265000;553;36;1;1;0;1;1;0;0;0;Liberdade;-23.5665119;-46.6363369
190000;230;45;2;1;0;1;0;0;0;0;Campo Limpo;-23.6516211;-46.7874535
750000;760;107;3;2;1;2;0;1;0;0;Mooca;-23.560388800000002;-46.595026000000004
637500;0;85;3;2;1;2;1;0;1;1;Mooca;-23.560043;-46.604831
530000;670;43;2;1;0;1;0;0;0;0;Santa Cecília;-23.5411063;-46.653185
120000;60;45;2;2;1;1;0;0;0;0;Perus;-23.401915;-46.743219
670000;800;103;3;4;3;2;1;0;1;0;Carrão;-23.552954;-46.538263
8000000;0;278;4;5;3;5;1;0;1;0;Vila Olimpia;-23.596469;-46.680587
855000;990;121;3;3;1;1;0;0;0;0;Liberdade;-23.5699005;-46.6334929
177000;0;40;2;1;0;1;1;0;0;1;Vila Formosa;-23.58475;-46.548725
697000;900;90;3;2;1;1;0;0;0;0;Casa Verde;-23.5030712;-46.6439368
790000;890;104;3;3;1;2;1;0;1;0;Vila Formosa;-23.566204;-46.555607
240000;400;48;2;2;1;1;1;0;1;0;Ponte Rasa;-23.512746;-46.477783
1200000;700;125;3;2;1;2;0;0;1;0;Alto de Pinheiros;-23.55265;-46.719503
170000;295;39;2;1;0;1;0;0;0;0;Guaianazes;-23.5252155;-46.3984831
325000;390;63;3;1;0;1;0;0;0;0;Vila Prudente;-23.4665015;-46.651073
425000;521;64;3;1;0;1;0;0;1;0;Jabaquara;-23.650161899999997;-46.6497269
609000;980;74;2;1;0;1;0;1;0;0;Moema;-23.612603699999998;-46.6591898
699000;700;59;2;2;1;2;1;0;1;0;Pinheiros;-23.568683;-46.700233000000004
285000;375;49;2;1;0;1;1;0;1;0;Carrão;-23.5415625;-46.5453021
578000;528;70;1;2;1;1;0;1;1;0;Água Rasa;-23.556947;-46.572528000000005
1780000;2500;164;4;4;3;3;1;1;1;0;Vila Olimpia;-23.598769;-46.679415000000006
215000;362;45;2;2;1;1;0;0;0;0;Parque do Carmo;-23.566129999999998;-46.475676
250000;545;50;2;1;0;1;0;0;1;0;Vila Formosa;;
375000;708;51;2;1;0;1;0;0;0;0;Cambuci;;
921700;1500;135;4;4;2;2;1;0;1;0;Penha;-23.532076999999997;-46.569315
900000;1167;99;2;3;1;1;0;0;0;0;Perdizes;-23.534272;-46.664846000000004
170000;153;48;2;2;1;1;0;0;0;0;Artur Alvim;-23.550188000000002;-46.489434
215000;350;50;2;1;0;1;1;0;0;0;Aricanduva;-23.5738098;-46.5021908
175000;150;48;2;1;0;1;0;0;0;0;Artur Alvim;;
376000;380;36;1;2;1;1;0;0;1;0;Bela Vista;;
240000;300;56;2;2;1;1;0;0;1;0;Vila Curuçá;-23.557788000000002;-46.423770000000005
220000;230;34;2;1;0;0;0;0;0;0;Barra Funda;-23.5268216;-46.650178000000004
280000;480;54;2;1;0;1;1;0;0;0;Cidade Líder;;
480000;550;65;2;2;1;1;1;0;0;0;São Domingos;-23.488220000000002;-46.738231
